Codigo,Prateleira,Autor,Titulo,Cidade,Editora,Ano Publicação,Genero,Origem,Quantidade Volumes
4926,Lit. Inf. Juvenil,"Freire, Roberto","Revolta dos Meninos, A",São Paulo,Moderna,1994,Lit. Inf  Juvenil,Doacao,1
4928,Lit. Inf. Juvenil,"Walpole, H.","Castelo de Otranto, O",São Paulo,Nova Alexandria,1996,Lit. Inf  Juvenil,Governo,1
4933,Lit. Inf  Juvenil,"Lienas, Gemma","Assim é a vida, Carlota",São Paulo,Paulinas,1994,Lit. Inf  Juvenil,Governo,1
4934,Conto,"Pinto, Guilherme Cunha",Quem conta um conto - 2,São Paulo,Atual,1989,Contos,Governo,1
4942,Ficção,"Christie, Agatha",Assassinato no Expresso do Oriente,Rio de Janeiro,Nova Fronteira,1933,Ficção,Governo,1
4995,Lit. Inf. Juvenil,"Furtado, Maria Cristina",Flor de Maio,São Paulo,Brasil S/A,,Lit. Inf  Juvenil,,1
5023,Lit. Inf. Juvenil,"Calado, Ivanir","Lago da Memória, O",São Paulo,Nova Alexandria,1996,Lit. Inf  Juvenil,Governo,1
5027,,O. Ballarin,Irecê,São Paulo,Nobel,1996,Romance,Governo,1
5037,Diversos,"Che Guevara, Ernesto",Primeiras Viagens,São Paulo,Scritta,1996,Biografia,Governo,1
5044,Ficção,"Christie, Agatha","Caso dos Dez Negrinhos, O",São Paulo,O Globo,1998,Ficção,Governo,1
5059,Ficção,"Leite, Márcia",Aqui entre nós,São Paulo,Ática,1997,Lit. Inf  Juvenil,Governo,1
5059,Lit. Inf. Juvenil,"Leite, Márcia",Aqui entre nós,São Paulo,Ática,1997,Lit. Inf  Juvenil,Governo,1
5060,Crônicas,"Alves, Rubem","Retorno e Terno, O",Campinas,Papirus,1997,Crônicas,Governo,1
5066,Lit Inf. Juvenil,"Pergaud, Louis",Guerra dos Botões,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
5079,Lit. Inf. Juvenil,"Abramovich, Fanny",Roda Mundo,Belo Horizonte,Formato Editorial,1993,Lit. Inf  Juvenil,Governo,1
5081,Lit. Inf. Juvenil,"José, Elias ",Toda sorte de magia ,Belo Horizonte ,Lê,1996,Lit. Inf  Juvenil,Governo,1
5085,Lit. Inf. Juvenil,"Espeschit, Rita",Tiro no Escuro,Belo Horizonte ,Lê,1996,Lit. Inf  Juvenil,Governo,1
5098,Romance,"Claver, Ronald",Bar e Café São Jorge,Belo Horizonte,Lê,1996,Romance,Doacao,1
5105,Lit. Inf. Juvenil,"Walpole, H.","Castelo de Otranto, O",São Paulo,Nova Alexandria,1996,Lit. Inf  Juvenil,Governo,1
5130,Lit. Inf. Juvenil,"Marinho, Jorge Migel",Te Dou A Lua Amanhã,São Paulo,FTD,1993,Lit. Inf  Juvenil,Governo,1
5136,Lit. Inf. Juvenil,"Assis, Machado de",Cinco Histórias do Bruxo do Cosme Velho,Porto Alegre,Projeto,1996,Lit. Inf  Juvenil,Governo,1
5147,Lit Inf. Juvenil,"Amado, Jorge","Gato Malhado e a Andorinha Sinhá, O",Rio de Janeiro,Record,1997,Lit. Inf  Juvenil,Governo,1
5150,Lit. Inf. Juvenil,"Lima, José Américo de Lima","Príncipe Desencantado, O",Belo Horizonte,Formato Editorial,1995,Lit. Inf  Juvenil,Governo,1
5169,Lit. Inf. Juvenil,"Cardoso, Manuel",Rolando na Duna,São Paulo,do brasil,1989,Lit. Inf  Juvenil,Governo,1
5172,Lit. Inf. Juvenil,"Rocha, Ruth",Admirável Mundo Louco,Rio de Janeiro,Salamandra,1986,Lit. Inf  Juvenil,Governo,1
5187,Lit. Inf  Juvenil,"Cunha, Leo",Pela estrada afora,São Paulo,Atual,1993,Lit. Inf  Juvenil,Governo,1
5195,Lit. Inf. Juvenil,"Bardari, Sersi",Diário de Classe,São Paulo,do Brasil,1988,Lit. Inf  Juvenil,Governo,1
5219,Lit. Inf. Juvenil,"Moraes Dias de, Antonieta","Tesouro da nau catarine, O",São Paulo,Letras & Letra,1991,Lit. Inf  Juvenil,Governo,1
5220,Lit. Inf. Juvenil,"Aguiar, Luiz Antonio",Terra dos tesouros,Rio de Janeiro,Amais,1994,Lit. Inf  Juvenil,Doacao,1
5262,Contos,"Andrade, Mário de",Contos Novos-4,São Paulo,Llick,1988,Contos,Estadão,1
5302,Romance,"Amado, Andre","Casa da Dona Iolanda, A",São Paulo,Maltese,1995,Romance,Governo,1
5308,Lit. Inf. Juvenil,"Lima, José Americo de","Maldição da Fábrica, A",São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
5309,Lit. Inf. Juvenil,"Santos, Joel Rufino dos",Quatro dias de Rebelião,Rio de Janeiro,José Olympio,2006,Lit. Inf  Juvenil,Governo,1
5312,Romance,"Pozenato, José Clemente","Quatrilho, O",Porto Alegre,Mercado Aberto,1996,Romance,Governo,1
5317,Diversos,Homero,Ilíada,São Paulo,Melhoramentos,1999,Épico,Governo,1
5324,Lit. Inf. Juvenil,"Leal, José Carlos","Escalada de Antropos, A",Belo Horizonte ,Lê,1996,Lit. Inf  Juvenil,Governo,1
5325,Lit. Inf. Juvenil,"Braz, Julio Emílio","Zumbi, o Despertar da Liberdade",Rio de Janeiro,Memórias Futuras,1995,Lit. Inf  Juvenil,Governo,1
5329,Lit. Inf. Juvenil,"Galdino, Luiz",Romeu e Hiromi,São Paulo,Melhoramentos,1990,Lit. Inf  Juvenil,Governo,1
5344,Lit. Inf. Juvenil,"Galdino, Luiz","Café, Suor e Lágrimas",São Paulo,Moderna,1994,Lit. Inf  Juvenil,Governo,1
5347,Lit. Inf. Juvenil,"Martins, Claudio",Chicotinho do Diabo,Belo Horizonte,Dimensão,1995,Lit. Inf  Juvenil,Governo,1
5349,Lit. Inf. Juvenil,"Albergaria, Lino de",Cinco anos sem Chover,São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
5351,Diversos,"Simão, José",Macaco Simão no Tetra,São Paulo,Iluminuras,1996,Lit. Inf  Juvenil,Governo,1
5355,Lit. Inf  Juvenil,"Saldanha, Paula",Entre Vidas,Rio de Janeiro,Memórias Futuras,1995,Lit. Inf  Juvenil,Governo,1
5365,Lit. Inf. Juvenil,"Belinky, Tatiana",Transplante de menina ,São Paulo,Moderna,1995,Lit. Inf  Juvenil,Governo,1
5368,Lit. Inf. Juvenil,"Silva, Antônio de Pádua",Guerra no Pantanal,São Paulo,Atual,1991,Lit. Inf  Juvenil,Governo,1
5378,Lit. Inf. Juvenil,"Orthof, Sylvia",Mais-que-perfeita adolescente,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
5380,Lit. Inf  Juvenil,"Lienas, Gemma","Assim é a vida, Carlota",São Paulo,Paulinas,1994,Lit. Inf  Juvenil,Governo,1
5383,Lit. Inf. Juvenil,"Walpole, H.","Castelo de Otranto, O",São Paulo,Nova Alexandria,1996,Lit. Inf  Juvenil,Governo,1
5385,Lit. Inf. Juvenil,"Scliar, Moacyr","Caminho dos Sonhos, No",São Paulo,FTD,1993,Lit. Inf  Juvenil,Governo,1
5395,Lit. Inf. Juvenil,"Nicolelis, Giselda Laporta",Macapacarana,São Paulo,Atual,1988,Lit. Inf  Juvenil,,1
5406,Lit. Inf. Juvenil,"Moraes, Carlos","Guerra do Lobisomem, A ",São Paulo,Quinteto,1984,Lit. Inf  Juvenil,Governo,1
5425,Ficção,"Simenon, Georges","Cão Amarelo, O",Rio de Janeiro,Nova Fronteira,1979,Ficção,Governo,1
5428,Lit. Inf. Juvenil,"Mott, Odette de Barros","Justino, o retirante",São Paulo,Atual,1995,Lit. Inf  Juvenil,Governo,1
5429,Lit. Inf. Juvenil,"Mott, Odette de Barros","Margens do Araguaia, Nas",São Paulo,Letras & Letras,1991,Lit. Inf  Juvenil,Governo,1
5430,Lit. Inf. Juvenil,"Nicolelis, Laporta Giselda",Viver é uma grande aventura,São Paulo,Atual,1993,Lit. Inf  Juvenil,Governo,1
5470,Poema,"Bopp, Raul",Cobra Norato,Rio de Janeiro,José Olympio,1997,Poesia,Governo,1
5490,Romance,"Ribeiro, João Ubaldo",Viva o Povo Brasileiro,Rio de Janeiro,Nova fronteira,1984,Romance,Governo,1
5501,Romance,"Queiroz, Raquel",Memorial de Maria Moura,São Paulo,Siciliano,1992,Romance,Governo,1
5503,Romance,"Rego, José Lins do",Menino de Engenho,Rio de Janeiro,José Olympio,1997,Romance,Governo,1
5505,Romance,"Cony, Carlos Heitor",Quase Memória,São Paulo,Cia das Letras,1995,Romance,Governo,1
5542,Lit. Inf. Juvenil,"Puntel, Luiz","Soco no Estômago, Um",Ribeirão Preto,Palavra Mágica,1996,Lit. Inf  Juvenil,Governo,1
5573,Lit. Inf. Juvenil,"Prado, Lucília Junqueira de Almeida","Rua como Aquela, Uma",Rio de Janeiro,Record,1984,Lit. Inf  Juvenil,Governo,1
5581,Lit. Inf  Juvenil,"Almeida, Lucia Machado de",Spharion: Aventuras de Dico Saburó,São Paulo,Ática,1979,Lit. Inf  Juvenil,Governo,1
5608,Ficção,"Kipling, Rudyard","Livro da Selva, O",São Paulo,Melhoramentos,2006,Ficção,Governo,1
5609,Ficção,"Kipling, Rudyard","Livro da Selva, O",São Paulo,Melhoramentos,2006,Ficção,Governo,1
5611,Ficção,"Kipling, Rudyard","Livro da Selva, O",São Paulo,Melhoramentos,2006,Ficção,Governo,1
5612,Ficção,"Kipling, Rudyard","Livro da Selva, O",São Paulo,Melhoramentos,2006,Ficção,Governo,1
5614,Ficção,"Dourado, Autran","Vida em Segredo, Uma",Rio de Janeiro,Ediouro,1995,Lit. Inf  Juvenil,Governo,1
5618,Ficção,"Dourado, Autran","Vida em Segredo, Uma",Rio de Janeiro,Ediouro,1995,Lit. Inf  Juvenil,Governo,1
5619,Ficção,"Dourado, Autran","Vida em Segredo, Uma",Rio de Janeiro,Ediouro,1995,Lit. Inf  Juvenil,Governo,1
5635,Contos,"José , Elias",Setecontos setecantos- Vol 1,São Paulo,FTD,1996,Contos,Governo,1
5638,Lit. Inf. Juvenil,"Antonio, João",Meninão do Caixote,São Paulo,Atual,1991,Lit. Inf  Juvenil,Governo,1
5641,Lit. Inf. Juvenil,"Antonio, João",Meninão do Caixote,São Paulo,Atual,1991,Lit. Inf  Juvenil,Governo,1
5647,Contos,"José , Elias",Setecontos setecantos- Vol 5,São Paulo,FTD,1991,Contos,Governo,1
5671,,Domingos Pellegrini,Meninos e Meninas,São Paulo,Ática,1999,Contos,Governo,1
5701,Romance,"Verne, Julio",Tio Robinson,São Paulo,Scipione,1998,Romance,Governo,1
5704,Contos,Julio Cortázar,16 Contos Latino-americano,São Paulo,Ática,1999,Contos,Governo,1
5722,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
5724,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
5726,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
5732,Lit. Inf. Juvenil,Diversos autores,Histórias para Ler e Contar - Antologia para Jovens,São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
5750,Romance,Jorge Amado,"Morte e a morte de quincas berro dágua, A ",Rio de Janeiro,Record,1998,Romance,Governo,1
5775,Lit. Inf. Juvenil,"Rebelo, Marques",Odisséia,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
5776,Lit. Inf. Juvenil,"Rebelo, Marques",Odisséia,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
5780,Romance,"Bandello, Matteo",Romeu e Julieta,São Paulo,Paulus,1988,Romance,Governo,1
5783,Ficção,"Marinho, João Carlos",Sangue Fresco,São Paulo,Global,1998,Ficção Policial,Governo,2
5807,Lit. Inf. Juvenil,"Marinho, João Carlos","Livro da Berenice, O",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
5826,Ficção,"Shelley, Mary",Frankenstein,São Paulo,Cia das Letras,1994,Ficção,Governo,1
5832,Lit. Inf. Juvenil,"Cunha, Leo","Pilhas Fracas do Tempo, As",São Paulo,Atual,1994,Lit. Inf  Juvenil,Governo,1
5834,Ficção,"Christie, Agatha","Assassinato de Roger Ackroyd, O",São Paulo,Globo,1998,Romance Policial,Governo,1
5836,Ficção,"Christie, Agatha","Assassinato de Roger Ackroyd, O",São Paulo,Globo,1998,Lit. Inf  Juvenil,Governo,1
5839,Lit. Inf  Juvenil,"Lacerda, Nilma","Fatias do mundo, As",Belo Horizonte,RHJ,1997,Lit. Inf  Juvenil,Governo,1
5853,Poemas,"Caparelli, Sérgio",33 ciberpoemas e uma fábula virtual,Porto Alegre,L&PM,1996,Lit. Inf  Juvenil,Governo,1
5865,Lit. Inf. Juvenil,"Mott, Odette de Barros","Margens do Araguaia, Nas",São Paulo,Letras & Letras,1991,Lit. Inf  Juvenil,Governo,1
5869,Lit. Inf. Juvenil,"Dickens, Charles",Oliver Twist,Rio de Janeiro,Ediouro,,Lit. Inf  Juvenil,Governo,1
5874,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
5876,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
5878,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
5883,Lit. Inf. Juvenil,Graciliano Ramos,Amigos,São Paulo,Atual,1992,Contos,Governo,2
5890,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
5892,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
5893,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
5894,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
5920,Ficção,"Rangel, Paulo",Revisão criminal: o assassinato de Duclerc,São Paulo,FTD,1992,Ficção Policial,Governo,1
5923,Ficção,"Rangel, Paulo",Revisão criminal: o assassinato de Duclerc,São Paulo,FTD,1992,Ficção Policial,Governo,1
5924,Ficção,"Rangel, Paulo",Revisão criminal: o assassinato de Duclerc,São Paulo,FTD,1992,Ficção Policial,Governo,1
5933,Lit. Inf. Juvenil,"Austen, Jane",Razão e Sensibilidade,São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
5954,Lit. Inf. Juvenil,"Claver, Ronaldo",Diário do Outro,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
5960,Lit. Inf. Juvenil,"Orthof, Sylvia",Quem roubou o meu futuro?,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
5961,Lit. Inf. Juvenil,"Orthof, Sylvia",Quem roubou o meu futuro?,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
5974,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
5975,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
5976,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
5978,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
5983,Ficção,"Kafka, Franz","Metamorfose, A",São Paulo,Cia das Letras,1997,Ficção,Governo,1
5984,Ficção,"Kafka, Franz","Metamorfose, A",São Paulo,Cia das Letras,1997,Ficção,Governo,1
5999,Romance,"Calvino, Italo","Visconde Partido ao Meio, O",São Paulo,Cia das Letras,1996,Romance,Governo,1
6016,Romance,"Pozenato, José Clemente","Quatrilho, O",Porto Alegre,Mercado Aberto,1996,Romance,Governo,1
6018,Romance,"Pozenato, José Clemente","Quatrilho, O",Porto Alegre,Mercado Aberto,1996,Romance,Governo,1
6019,Romance,"Pozenato, José Clemente","Quatrilho, O",Porto Alegre,Mercado Aberto,1996,Romance,Governo,1
6020,Poema,"Barros, Manoel de",Livro das Ignorãças,Rio de Janeiro,Record,1998,Poesia,Governo,1
6041,Lit. Inf. Juvenil,"Barreto, Antonio",Lua no Varal,Belo Horizonte,Miguilim,1984,Lit. Inf  Juvenil,Governo,1
6042,Teatro,"Capella, Vladimir",Maria Borralheira,São Paulo,Letras & Letra,,Teatro,Governo,1
6045,Contos,Maria Candelária Posada,Contos populares para crianças da America Latina,São Paulo,Ática,1984,Contos,Governo,2
6049,Ficção,"Christie, Agatha","Caso dos Dez Negrinhos, O",São Paulo,O Globo,1998,Ficção,Governo,1
6055,,Carlos Drummond de Andrade,Histórias para o Rei,Rio de Janeiro,Record,1997,Contos,Governo,2
6057,Lit. Inf. Juvenil,"Haggard, Henry Rider","Minas dos Rei Salomão, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
6058,Lit. Inf. Juvenil,"Haggard, Henry Rider","Minas dos Rei Salomão, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
6060,Lit. Inf. Juvenil,"Haggard, Henry Rider","Minas dos Rei Salomão, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
6061,Lit. Inf. Juvenil,"Haggard, Henry Rider","Minas dos Rei Salomão, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
6062,Lit. Inf. Juvenil,"Haggard, Henry Rider","Minas dos Rei Salomão, As",São Paulo,Scipione,1997,Lit. Inf  Juvenil,Governo,1
6067,Ficção,"Twain, Mark","Aventuras de Tom Sawyer, As",São Paulo,Ática,1999,Ficção,Governo,1
6095,Lit. Inf. Juvenil,"Olivieri, Antonio Carlos","Simulador de Sonhos, O",São Paulo,Cia das Letras,1997,Lit. Inf  Juvenil,Governo,1
6096,Lit. Inf. Juvenil,"Olivieri, Antonio Carlos","Simulador de Sonhos, O",São Paulo,Cia das Letras,1997,Lit. Inf  Juvenil,Governo,1
6097,Lit. Inf. Juvenil,"Olivieri, Antonio Carlos","Simulador de Sonhos, O",São Paulo,Cia das Letras,1997,Lit. Inf  Juvenil,Governo,1
6120,Lit. Inf. Juvenil,"Feth, Monika","Catador de Pensamentos, O",São Paulo,Brinque-Book,1996,Lit. Inf  Juvenil,Governo,1
6226,Romance,"Ribeiro, Darci","Mulo, O",Rio de Janeiro,Record,1998,Romance,Governo,1
6247,Poema,"Bandeira, Manuel",Seleta de Prosa,Rio de Janeiro,Nova Fronteira,1997,Poesia,Governo,1
6256,Romance,"Rosa, João Guimarães","Urubuquaquá, no Pinhém, No",Rio de Janeiro,Nova fronteira,1984,Romance,Governo,1
6323,Coleção,"Lobato, Monteiro",Memorias da Emília,São Paulo,Pallotti,1997,Lit. Inf. Juvenil,Governo,1
6330,Lit. Inf. Juvenil,"Lobato, Monteiro",Caçadas de Pedrinho,São Paulo,Brasiliense,1994,Lit. Inf  Juvenil,Governo,1
6334,Lit. Inf. Juvenil,"Lobato, Monteiro",Geografia de Dona Benta,São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
6348,Romance,"Veríssimo, Erico","Tempo e o Vento, O",São Paulo,Globo,1997,Romance,Governo,1
6349,Romance,"Veríssimo, Erico","Tempo e o Vento, O",São Paulo,Globo,1997,Romance,Governo,1
6351,Romance,"Veríssimo, Erico","Tempo e o Vento, O",São Paulo,Globo,1997,Romance,Governo,1
6363,Romance,"Barreto, Lima",Triste Fim de Policarpo Quaresma,Rio de Janeiro,Record,1998,Romance,Governo,1
6400,,Marcos Rey,Corrida Infernal,São Paulo,Ática,1990,Lit. Inf  Juvenil,,1
6411,Lit. Inf. Juvenil,"Tapajós, Renato","Infância acabou, A",,,,,,1
6425,Lit. Inf. Juvenil,"Marins, Francisco","Mistério dos Morros Dourados, O",São Paulo,Ática,1985,Lit. Inf  Juvenil,Governo,1
6500,Lit. Inf. Juvenil,"José, Ganymedes",Posso te dar meu coração?,São Paulo,Moderna,1989,Lit. Inf  Juvenil,Governo,1
6504,Lit. Inf. Juvenil,"José, Ganymédes","Ladeira da Saudade, A",São Paulo,Moderna ,1983,Lit. Inf  Juvenil,Doacao,1
6505,Lit. Inf. Juvenil,"Versiani, Ivana",Greve na Escola,São Paulo,FTD,1987,Lit. Inf  Juvenil,Governo,1
6507,Lit. Inf. Juvenil,"Machado, Maria Ana","Outro lado tem segredos, Do",Rio de Janeiro,Nova Fronteira,1985,Lit. Inf  Juvenil,,1
6524,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
6525,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
6529,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha Aventura em Talalai, Uma",São Paulo,Global,1998,Lit. Inf  Juvenil,Governo,1
6530,Lit. Inf. Juvenil,"Santos, Joel Rufino dos","Estranha aventura em Talalai, Uma",São Paulo,Global,1999,Lit. Inf. Juvenil,Governo,1
6542,Lit. Inf. Juvenil,Diversos autores,Histórias para Ler e Contar - Antologia para Jovens,São Paulo,Global,1999,Lit. Inf  Juvenil,Governo,1
6543,Lit. Inf. Juvenil,Diversos autores,Histórias para Ler e Contar - Antologia para Jovens,São Paulo,Global,1999,Lit. Inf  Juvenil,Governo,1
6545,Lit. Inf. Juvenil,Diversos autores,Histórias para Ler e Contar - Antologia para Jovens,São Paulo,Global,1999,Lit. Inf  Juvenil,Governo,1
6558,Ficção,"Stevenson, Robert Louis","Ilha do Tesouro, A",São Paulo,Melhoramentos,1996,Ficção,Governo,1
6563,Ficção,"Kipling, Rudyard","Livro da Selva, O",São Paulo,Melhoramentos,1996,Ficção,Governo,1
6570,Romance,"Ende, Michael","História sem fim, A",São Paulo,Martins Fontes,2010,Romance,Governo,1
6573,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
6577,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
6578,Lit. Inf. Juvenil,"Rosa, João Guimarães",Fita verde no cabelo,Rio de Janeiro,Nova Fronteira,1992,Lit. Inf  Juvenil,Governo,1
6618,Lit. Inf. Juvenil,"Machado, Maria Ana","Jardim secreto, O",São Paulo,34,1993,Lit. Inf  Juvenil,Governo,1
6639,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
6643,Romance,"Defoe, Daniel",Robinson Crusoé ,São Paulo,Scipione,1997,Romance,Governo,1
6672,Lit. Inf. Juvenil,"Correia, Viriato",Cazuza,São Paulo,Nacional,1979,Lit. Inf  Juvenil,,1
6672,Lit. Inf. Juvenil,"Correia, Viriato",Cazuza,São Paulo,Nacional,1982,Lit. Inf  Juvenil,,1
6672,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
6674,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
6676,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
6677,Coleção,"Lobato, Monteiro","Chave do Tamanho, A",São Paulo,Brasiliense,1997,Lit. Inf  Juvenil,Governo,1
6678,Romance,"Melville, Herman ",Moby Dick,São paulo ,Scipione,1985,Romance,Doacao,1
6687,Lit. Inf. Juvenil,"Sandroni, Luciana","Sítio no Descobrimento, O",São Paulo,Globo,2000,Lit. Inf  Juvenil,Governo,1
6702,Lit. Inf. Juvenil,"Duarte, Marcelo","Arca dos bichos, A ",São Paulo,Cia das Letrinhas,1999,Lit. Inf  Juvenil,Governo,1
6705,Lit. Inf. Juvenil,"Duarte, Marcelo","Arca dos bichos, A ",São Paulo,Cia das Letrinhas,1999,Lit. Inf  Juvenil,Governo,1
6712,Lit. Inf. Juvenil,"Duarte, Marcelo","Arca dos bichos, A ",São Paulo,Cia das Letrinhas,1999,Lit. Inf  Juvenil,Governo,1
6718,Diversos,"Tagliaferri, Cleide Morsoletto","Ovos, Bicos & Penas",São Paulo,Moderna,1999,Aves,Governo,1
6746,Lit. Inf. Juvenil,"Queirós, Bartolomeu Campos","Cinco Sentidos, Os",Belo Horizonte,Migulim,1999,Lit. Inf  Juvenil,Governo,1
6750,Lit. Inf. Juvenil,"Queirós, Bartolomeu Campos","Cinco Sentidos, Os",Belo Horizonte,Migulim,1999,Lit. Inf  Juvenil,Governo,1
6891,Lit. Inf. Juvenil,Ieda de Oliveira,Contexto Sinistro,Rio de Janeiro,Ao livro técnico,2000,Lit. Inf  Juvenil,Governo,1
6893,Lit. Inf. Juvenil,Ieda de Oliveira,Contexto Sinistro,Rio de Janeiro,Ao livro técnico,2000,Lit. Inf  Juvenil,Governo,1
6902,Lit. Inf. Juvenil,Ieda de Oliveira,Contexto Sinistro,Rio de Janeiro,Ao livro técnico,2000,Lit. Inf  Juvenil,Governo,1
6904,Lit. Inf. Juvenil,Ieda de Oliveira,Contexto Sinistro,Rio de Janeiro,Ao livro técnico,2000,Lit. Inf  Juvenil,Governo,1
6906,Contos,"Colasanti, Marina","Amor sem Palavras, Um",São Paulo,Global,2000,Contos,Governo,1
6912,Lit. Inf  Juvenil,"Colasanti, Marina","Amor sem Palavras, Um",São Paulo,Global,2000,Lit. Inf  Juvenil,Governo,1
